country	indicator	date	year_week	value	source	url
Cyprus	Daily ICU occupancy	14-10-2020	2020-W42	2	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	15-10-2020	2020-W42	2	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	16-10-2020	2020-W42	2	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	17-10-2020	2020-W42	2	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	18-10-2020	2020-W42	2	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	19-10-2020	2020-W43	2	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	20-10-2020	2020-W43	2	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	21-10-2020	2020-W43	2	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	22-10-2020	2020-W43	2	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	23-10-2020	2020-W43	2	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	24-10-2020	2020-W43	2	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	25-10-2020	2020-W43	2	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	26-10-2020	2020-W44	2	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	27-10-2020	2020-W44	3	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	28-10-2020	2020-W44	4	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	29-10-2020	2020-W44	4	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	30-10-2020	2020-W44	4	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	31-10-2020	2020-W44	5	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	01-11-2020	2020-W44	5	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	02-11-2020	2020-W45	5	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	03-11-2020	2020-W45	5	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	04-11-2020	2020-W45	5	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	05-11-2020	2020-W45	5	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	06-11-2020	2020-W45	6	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	07-11-2020	2020-W45	7	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	08-11-2020	2020-W45	7	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	09-11-2020	2020-W46	7	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	10-11-2020	2020-W46	7	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	11-11-2020	2020-W46	6	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	12-11-2020	2020-W46	7	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	13-11-2020	2020-W46	8	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	14-11-2020	2020-W46	8	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	15-11-2020	2020-W46	9	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	16-11-2020	2020-W47	9	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	17-11-2020	2020-W47	10	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	18-11-2020	2020-W47	10	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	19-11-2020	2020-W47	10	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	20-11-2020	2020-W47	9	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	21-11-2020	2020-W47	9	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	22-11-2020	2020-W47	9	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	23-11-2020	2020-W48	12	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	24-11-2020	2020-W48	11	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	25-11-2020	2020-W48	15	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	26-11-2020	2020-W48	17	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	27-11-2020	2020-W48	16	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	28-11-2020	2020-W48	16	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	29-11-2020	2020-W48	15	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	30-11-2020	2020-W49	14	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	01-12-2020	2020-W49	14	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	02-12-2020	2020-W49	14	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	03-12-2020	2020-W49	14	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	04-12-2020	2020-W49	13	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	05-12-2020	2020-W49	12	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	06-12-2020	2020-W49	12	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	07-12-2020	2020-W50	13	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	08-12-2020	2020-W50	13	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	09-12-2020	2020-W50	15	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	10-12-2020	2020-W50	13	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	11-12-2020	2020-W50	12	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	12-12-2020	2020-W50	12	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	13-12-2020	2020-W50	11	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	14-12-2020	2020-W51	12	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	15-12-2020	2020-W51	13	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	16-12-2020	2020-W51	14	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	17-12-2020	2020-W51	14	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	18-12-2020	2020-W51	13	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	19-12-2020	2020-W51	13	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	20-12-2020	2020-W51	14	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	21-12-2020	2020-W52	15	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	22-12-2020	2020-W52	15	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	23-12-2020	2020-W52	16	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	24-12-2020	2020-W52	17	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	25-12-2020	2020-W52	20	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	26-12-2020	2020-W52	23	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	27-12-2020	2020-W52	25	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	28-12-2020	2020-W53	27	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	29-12-2020	2020-W53	25	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	30-12-2020	2020-W53	25	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	31-12-2020	2020-W53	27	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	01-01-2021	2020-W53	28	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	02-01-2021	2020-W53	30	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	03-01-2021	2020-W53	28	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	04-01-2021	2021-W01	30	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	05-01-2021	2021-W01	31	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	06-01-2021	2021-W01	31	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	07-01-2021	2021-W01	32	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	08-01-2021	2021-W01	34	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	09-01-2021	2021-W01	35	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	10-01-2021	2021-W01	36	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	11-01-2021	2021-W02	35	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	12-01-2021	2021-W02	38	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	13-01-2021	2021-W02	36	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	14-01-2021	2021-W02	37	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	15-01-2021	2021-W02	36	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	16-01-2021	2021-W02	37	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	17-01-2021	2021-W02	39	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	18-01-2021	2021-W03	38	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	19-01-2021	2021-W03	38	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	20-01-2021	2021-W03	37	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	21-01-2021	2021-W03	37	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	22-01-2021	2021-W03	35	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	23-01-2021	2021-W03	35	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	24-01-2021	2021-W03	35	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	25-01-2021	2021-W04	36	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	26-01-2021	2021-W04	35	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	27-01-2021	2021-W04	36	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	28-01-2021	2021-W04	35	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	29-01-2021	2021-W04	35	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	30-01-2021	2021-W04	35	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	31-01-2021	2021-W04	32	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	01-02-2021	2021-W05	30	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	02-02-2021	2021-W05	28	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	03-02-2021	2021-W05	27	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	04-02-2021	2021-W05	22	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	05-02-2021	2021-W05	23	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	06-02-2021	2021-W05	23	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	07-02-2021	2021-W05	24	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	08-02-2021	2021-W06	24	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	09-02-2021	2021-W06	23	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	10-02-2021	2021-W06	21	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	11-02-2021	2021-W06	24	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	12-02-2021	2021-W06	22	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	13-02-2021	2021-W06	22	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	14-02-2021	2021-W06	21	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	15-02-2021	2021-W07	20	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	16-02-2021	2021-W07	15	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	17-02-2021	2021-W07	15	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	18-02-2021	2021-W07	16	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	19-02-2021	2021-W07	17	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	20-02-2021	2021-W07	15	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	21-02-2021	2021-W07	17	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	22-02-2021	2021-W08	18	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	23-02-2021	2021-W08	16	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	24-02-2021	2021-W08	16	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	25-02-2021	2021-W08	13	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	26-02-2021	2021-W08	13	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	27-02-2021	2021-W08	12	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	28-02-2021	2021-W08	14	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	01-03-2021	2021-W09	14	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	02-03-2021	2021-W09	12	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	03-03-2021	2021-W09	13	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	04-03-2021	2021-W09	13	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	05-03-2021	2021-W09	14	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	06-03-2021	2021-W09	14	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	07-03-2021	2021-W09	14	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	08-03-2021	2021-W10	15	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	09-03-2021	2021-W10	19	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	10-03-2021	2021-W10	18	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	11-03-2021	2021-W10	20	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	12-03-2021	2021-W10	23	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	13-03-2021	2021-W10	21	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	14-03-2021	2021-W10	24	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	15-03-2021	2021-W11	24	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	16-03-2021	2021-W11	23	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	17-03-2021	2021-W11	25	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	18-03-2021	2021-W11	23	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	19-03-2021	2021-W11	21	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	20-03-2021	2021-W11	23	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	21-03-2021	2021-W11	22	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	22-03-2021	2021-W12	25	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	23-03-2021	2021-W12	28	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	24-03-2021	2021-W12	27	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	25-03-2021	2021-W12	29	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	26-03-2021	2021-W12	31	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	27-03-2021	2021-W12	30	Country_Website	https://www.data.gov.cy/search/type/dataset
Cyprus	Daily ICU occupancy	28-03-2021	2021-W12	30	Country_Website	https://www.data.gov.cy/search/type/dataset
